id;width;height;num_agents;obstacle_ratio;conglomeration_ratio;agent_path_length;max_length;agent_generator;h;seed;status;solution_length;solution_cost;closed_states;inserted_states;waits;grid_gen_time;agents_gen_time;resolution_time;process_time;memory
6792;10;50;3;0.5;0.75;10;25;random;diagonal;42;failure;0;0;1187;1187;0;0.0069;0.0076;0.2772;0.60;101472
6793;10;50;3;0.5;0.75;10;25;optimal;dijkstra;42;failure;0;0;1214;1214;0;0.0068;0.0642;0.2489;0.66;101252
6794;10;50;3;0.5;0.75;10;25;optimal;diagonal;42;failure;0;0;1214;1214;0;0.007;0.0647;0.2825;0.66;101052
6795;10;50;3;0.5;0.75;10;50;random;dijkstra;42;failure;0;0;2487;2487;0;0.007;0.0077;0.4965;0.82;101856
6796;10;50;3;0.5;0.75;10;50;random;diagonal;42;failure;0;0;2487;2487;0;0.0068;0.0076;0.6136;0.93;102184
6797;10;50;3;0.5;0.75;10;50;optimal;dijkstra;42;failure;0;0;2539;2539;0;0.0069;0.0644;0.5231;0.90;102360
6798;10;50;3;0.5;0.75;10;50;optimal;diagonal;42;failure;0;0;2539;2539;0;0.0069;0.0647;0.6301;1.00;100196
6799;10;50;3;0.5;0.75;10;100;random;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;103028
6800;10;50;3;0.5;0.75;10;100;random;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;102840
6801;10;50;3;0.5;0.75;10;100;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;103032
6802;10;50;3;0.5;0.75;10;100;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;102416
6803;10;50;3;0.5;0.75;25;10;random;dijkstra;42;failure;0;0;419;419;0;0.0069;0.0093;0.0612;0.38;100772
6804;10;50;3;0.5;0.75;25;10;random;diagonal;42;failure;0;0;419;419;0;0.0069;0.0093;0.1098;0.43;100844
6805;10;50;3;0.5;0.75;25;10;optimal;dijkstra;42;failure;0;0;419;419;0;0.0117;0.2882;0.0623;0.77;101836
6806;10;50;3;0.5;0.75;25;10;optimal;diagonal;42;failure;0;0;419;419;0;0.0068;0.2064;0.0865;0.60;99796
6807;10;50;3;0.5;0.75;25;25;random;dijkstra;42;failure;0;0;1214;1214;0;0.0069;0.0093;0.2066;0.53;101332
6808;10;50;3;0.5;0.75;25;25;random;diagonal;42;failure;0;0;1214;1214;0;0.0069;0.0093;0.2707;0.59;101392
6809;10;50;3;0.5;0.75;25;25;optimal;dijkstra;42;failure;0;0;1214;1214;0;0.0069;0.2047;0.2426;0.76;101620
6810;10;50;3;0.5;0.75;25;25;optimal;diagonal;42;failure;0;0;1214;1214;0;0.0069;0.2072;0.2854;0.80;101384
6811;10;50;3;0.5;0.75;25;50;random;dijkstra;42;failure;0;0;2539;2539;0;0.007;0.0095;0.5025;0.82;101908
6812;10;50;3;0.5;0.75;25;50;random;diagonal;42;failure;0;0;2539;2539;0;0.0067;0.0091;0.6081;0.93;102008
6813;10;50;3;0.5;0.75;25;50;optimal;dijkstra;42;failure;0;0;2539;2539;0;0.0069;0.2051;0.5131;1.03;100272
6814;10;50;3;0.5;0.75;25;50;optimal;diagonal;42;failure;0;0;2539;2539;0;0.0068;0.2052;0.6218;1.14;100208
6815;10;50;3;0.5;0.75;25;100;random;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;103024
6816;10;50;3;0.5;0.75;25;100;random;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;102792
6817;10;50;3;0.5;0.75;25;100;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;102908
6818;10;50;3;0.5;0.75;25;100;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;102684
6819;10;50;3;0.5;0.75;50;10;random;dijkstra;42;failure;0;0;419;419;0;0.0068;0.0104;0.063;0.38;100700
6820;10;50;3;0.5;0.75;50;10;random;diagonal;42;failure;0;0;419;419;0;0.0069;0.0104;0.0861;0.43;100856
6821;10;50;3;0.5;0.75;50;10;optimal;dijkstra;42;failure;0;0;419;419;0;0.0071;0.5388;0.0645;0.98;102792
6822;10;50;3;0.5;0.75;50;10;optimal;diagonal;42;failure;0;0;419;419;0;0.0069;0.5714;0.0883;0.99;102456
6823;10;50;3;0.5;0.75;50;25;random;dijkstra;42;failure;0;0;1214;1214;0;0.007;0.0106;0.2051;0.52;101356
6824;10;50;3;0.5;0.75;50;25;random;diagonal;42;failure;0;0;1214;1214;0;0.0069;0.0103;0.2658;0.59;101500
6825;10;50;3;0.5;0.75;50;25;optimal;dijkstra;42;failure;0;0;1214;1214;0;0.0068;0.5093;0.2168;1.04;100560
6826;10;50;3;0.5;0.75;50;25;optimal;diagonal;42;failure;0;0;1214;1214;0;0.0068;0.5158;0.2892;1.11;102340
6827;10;50;3;0.5;0.75;50;50;random;dijkstra;42;failure;0;0;2539;2539;0;0.013;0.0196;0.6049;1.07;102132
6828;10;50;3;0.5;0.75;50;50;random;diagonal;42;failure;0;0;2539;2539;0;0.0068;0.0102;0.5853;0.90;102136
6829;10;50;3;0.5;0.75;50;50;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;100728
6830;10;50;3;0.5;0.75;50;50;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;102536
6831;10;50;3;0.5;0.75;100;10;random;dijkstra;42;failure;0;0;413;413;0;0.0068;0.0147;0.062;0.39;98732
6832;10;50;3;0.5;0.75;100;10;random;diagonal;42;failure;0;0;413;413;0;0.0069;0.0149;0.0842;0.46;100932
6833;10;50;3;0.5;0.75;100;10;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.37;105436
6834;10;50;3;0.5;0.75;100;10;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.33;63144
